player,matches,ace,dfs,svpt,svgms,last,ace_pct,df_pct,ace_pct_raw,ace_hard,n_hard,ace_clay,n_clay,ace_grass,n_grass,ret_matches,ace_conc,svpt_faced,conceded_pct,ret_mult
Aaron Gil Garcia,1.0,2.0,4.0,96.0,14.0,20250912.0,0.0676255363984605,0.03683846192769745,0.020833333333333332,,,0.04611178174506215,96.0,,,1,2.0,88.0,0.06873415174925494,0.8716450699182509
Abdullah Shelbayh,15.0,59.0,53.0,1033.0,151.0,20250217.0,0.06318371671572673,0.046944785147339796,0.057115198451113264,0.07739525638491643,653.0,0.0448520176359622,266.0,0.08229886374548706,114.0,15,81.0,953.0,0.08317979752670836,1.0548360398110181
Adam Moundir,1.0,1.0,4.0,74.0,11.0,20230403.0,0.06865456973341015,0.038548263958096914,0.013513513513513514,,,0.046142286383018614,74.0,,,1,8.0,80.0,0.08237972094507585,1.0446899510008865
Adam Neff,1.0,4.0,8.0,72.0,8.0,20240205.0,0.07530141113058561,0.047186180330800714,0.05555555555555555,0.08368051901126482,72.0,,,,,1,8.0,38.0,0.09027914624117903,1.1448656997269988
Adam Walton,48.0,318.0,112.0,4034.0,630.0,20260106.0,0.0788322656864313,0.02847809587644067,0.07882994546355974,0.08679103452690609,2901.0,0.05753149482649708,519.0,0.0722895620958386,614.0,54,545.0,4463.0,0.1185569126164171,1.5034672831028137
Adolfo Daniel Vallejo,3.0,9.0,10.0,194.0,33.0,20240203.0,0.06825297315427005,0.0408617459867642,0.04639175257731959,,,0.05028862583426064,194.0,,,8,23.0,533.0,0.05845902042190398,0.741342049711922
Adria Soriano Barrera,3.0,28.0,17.0,270.0,41.0,20250912.0,0.08886905381139763,0.046674443456922295,0.1037037037037037,0.0918917094334328,106.0,0.0671479499034589,164.0,,,3,12.0,269.0,0.06508559948226668,0.8253763299262155
Adrian Andreev,7.0,8.0,21.0,524.0,78.0,20210927.0,0.04279466023120824,0.03817302718196747,0.015267175572519083,0.04707489715726948,524.0,,,,,7,45.0,489.0,0.08609928689947853,1.0918592437597223
Adrian Mannarino,352.0,1724.0,813.0,27109.0,4197.0,20260826.0,0.06381701501521816,0.03007277171529819,0.06359511601313217,0.06958919164283328,19251.0,0.03525250407637925,2972.0,0.06286447521096866,4886.0,328,2437.0,25392.0,0.09570961019128553,1.2137315692986044
Adrian Menendez-Maceiras,4.0,16.0,11.0,274.0,43.0,20190408.0,0.07053748672646351,0.03749536664115421,0.058394160583941604,0.081526925291389,109.0,0.05463972344345278,165.0,,,4,35.0,277.0,0.09828990554451464,1.2464533192051128
Aisam-Ul-Haq Qureshi,4.0,47.0,34.0,340.0,54.0,20240203.0,0.10613819736977893,0.06523226637315938,0.13823529411764707,,,,,0.11527245400700047,340.0,4,44.0,341.0,0.1019463779401301,1.2928224974930365
Ajeet Rai,4.0,28.0,19.0,318.0,47.0,20240914.0,0.08292794714991143,0.04633966172164058,0.0880503144654088,0.0884362186257897,318.0,,,,,4,11.0,283.0,0.06228735879009723,0.7898907286392167
Alan Fernando Rubio Fierros,2.0,9.0,6.0,151.0,21.0,20240914.0,0.0735794302243855,0.03679106554652983,0.059602649006622516,0.0807571778100127,151.0,,,,,2,9.0,118.0,0.07826692288346797,0.9925339257538197
Alan Magadan,1.0,2.0,4.0,69.0,10.0,20250714.0,0.07151869094591985,0.03895922626042204,0.028985507246376812,0.07995139653159275,69.0,,,,,1,5.0,85.0,0.075344878461106,0.955478320206734
Alastair Gray,4.0,21.0,19.0,334.0,48.0,20220627.0,0.07158346873792426,0.045329532855773756,0.06287425149700598,,,,,0.08079239232313398,334.0,4,14.0,338.0,0.0617103876065534,0.7825739279684886
Albert Ramos-Vinolas,226.0,599.0,468.0,17975.0,2745.0,20240826.0,0.0343152253634632,0.02624608855053812,0.0333240611961057,0.0416871674170973,5561.0,0.03150494544555324,11721.0,0.05791547663785942,693.0,226,1451.0,17879.0,0.0811063113985249,1.0285413389210114
Alec Beckley,1.0,2.0,1.0,56.0,9.0,20240914.0,0.07355760099481669,0.033490958588021785,0.03571428571428571,,,0.050156674880593916,56.0,,,1,1.0,60.0,0.07074405663834002,0.8971334718696808
Alejandro Davidovich Fokina,332.0,1116.0,774.0,27354.0,4211.0,20260716.0,0.041346914536774394,0.028402099773587156,0.04079842070629524,0.04908831529138606,15398.0,0.02390992393986791,8754.0,0.06005042086762364,3202.0,309,1955.0,25197.0,0.07760840200232982,0.9841829609877708
Alejandro Gonzalez,3.0,5.0,6.0,177.0,25.0,20220304.0,0.06333148362848598,0.03513323590318533,0.02824858757062147,0.07566514362704406,122.0,0.048069107133078735,55.0,,,3,22.0,140.0,0.09915234454377113,1.2573902505947592
Alejandro Moro Canas,4.0,10.0,7.0,350.0,45.0,20241229.0,0.05538968807151522,0.028362502821517248,0.02857142857142857,0.07844603550903137,78.0,0.05132862568241404,143.0,0.07429417006650349,129.0,4,30.0,258.0,0.09352927971677266,1.1860819328291725
Alejandro Tabilo,142.0,982.0,374.0,11417.0,1769.0,20260114.0,0.08576984565064198,0.03285705992351171,0.0860120872383288,0.10223769868655862,6168.0,0.056897906663363244,3974.0,0.09331439759115245,1275.0,152,1237.0,11769.0,0.10424375594162515,1.3219564601270264
Aleksandar Kovacevic,89.0,814.0,304.0,7274.0,1140.0,20260113.0,0.1101827294831426,0.041474052269499344,0.11190541655210338,0.12052828840043495,5387.0,0.07209667652745429,1332.0,0.09036818425673335,555.0,100,932.0,7856.0,0.11670812331076022,1.4800220518373988
Aleksandar Vukic,140.0,1248.0,276.0,11689.0,1818.0,20260115.0,0.10584351609344334,0.02401123973166829,0.10676704594062794,0.1103634582960951,8149.0,0.07914483984346136,1481.0,0.10179000242585619,2059.0,142,1191.0,11592.0,0.10194648649546668,1.2928238741263625
Aleksandre Bakshi,3.0,10.0,12.0,198.0,30.0,20240914.0,0.06946867233049567,0.043932904876484845,0.050505050505050504,0.07608228256407525,198.0,,,,,3,7.0,183.0,0.06611023336815851,0.838370119074395
Aleksandre Metreveli,6.0,16.0,20.0,395.0,56.0,20220103.0,0.05980159252029737,0.04310927939136847,0.04050632911392405,0.06477635845700251,395.0,,,,,6,31.0,311.0,0.08796380598261098,1.1155039505789714
Alen Avidzba,2.0,12.0,8.0,139.0,21.0,20191014.0,0.08078342496036439,0.04132073676463439,0.08633093525179857,0.08812097397646938,139.0,,,,,2,9.0,142.0,0.07480122888124799,0.9485840840230233
Alessandro Giannessi,8.0,34.0,33.0,933.0,131.0,20230403.0,0.049168991788174354,0.035462773530486075,0.03644158628081458,,,0.04116387377760752,933.0,,,8,41.0,814.0,0.05975474963231994,0.757773706311516
Alex Bolt,39.0,260.0,103.0,3189.0,503.0,20250630.0,0.08123217220775604,0.032675362807505694,0.08153026026967701,0.0825557976046653,2283.0,,,0.08598898619079659,906.0,39,334.0,3216.0,0.10109022844403662,1.2819653257903103
Alex Hernandez,5.0,8.0,12.0,333.0,56.0,20250714.0,0.05394579270618883,0.035841578603189546,0.024024024024024024,0.059341343756230555,333.0,,,,,5,43.0,335.0,0.10141804905256654,1.2861225490915467
Alex Knaff,5.0,14.0,17.0,340.0,55.0,20250912.0,0.061543602775184336,0.0422592934001864,0.041176470588235294,0.08408174497887341,153.0,0.04066685476243752,187.0,,,5,24.0,346.0,0.07445343975018286,0.9441736319588155
Alex Michelsen,136.0,648.0,337.0,10644.0,1644.0,20260114.0,0.061530447849840304,0.03180658068780677,0.060879368658399095,0.06562064084165391,7410.0,0.04131460332666516,1267.0,0.0681460143494636,1967.0,152,1046.0,11836.0,0.0880632777095159,1.1167653910441018
Alex Molcan,90.0,307.0,223.0,7313.0,1127.0,20250912.0,0.04389242396650284,0.0307625926508671,0.04198003555312457,0.05347590010999322,2994.0,0.03548001078805199,3655.0,0.07171204508005671,664.0,94,576.0,7480.0,0.07709927234183203,0.9777264856079483
Alex Rybakov,1.0,7.0,2.0,103.0,14.0,20230206.0,0.07662478340683183,0.03234965629450882,0.06796116504854369,0.0844874850364155,103.0,,,,,1,10.0,90.0,0.08478013480333961,1.0751305522459833
Alex de Minaur,456.0,1756.0,1175.0,35078.0,5564.0,20260819.0,0.05038452748333154,0.03352139007599464,0.050059866583043504,0.05619244991196775,23758.0,0.029965733694985133,6270.0,0.053816810268840436,5050.0,410,2101.0,32601.0,0.06462053471269466,0.8194786589246306
Alexandar Lazarov,6.0,23.0,17.0,398.0,58.0,20231106.0,0.06834870432786518,0.039187815935009945,0.05778894472361809,0.07330476813698872,398.0,,,,,6,29.0,354.0,0.08029478256450452,1.018250019551117
Alexander Blockx,14.0,79.0,30.0,1088.0,167.0,20251222.0,0.0742891572941105,0.029752605588802376,0.07261029411764706,0.08021381652756618,990.0,,,0.08293497181763122,98.0,24,128.0,1935.0,0.06832645227136463,0.8664748709579475
Alexander Bublik,378.0,4632.0,2329.0,30214.0,4765.0,20260725.0,0.1523336468953301,0.07654249288286856,0.15330641424505195,0.15378550845934033,18038.0,0.11270697700491712,6830.0,0.18731319456407594,5346.0,357,2029.0,27770.0,0.07314669031074322,0.9276022234592796
Alexander Erler,2.0,2.0,10.0,157.0,21.0,20210726.0,0.06021950817528979,0.04357608099845231,0.012738853503184714,,,0.04106183796328694,157.0,,,2,3.0,140.0,0.06396715935858595,0.8111929466299251
Alexander Ritschard,11.0,44.0,35.0,896.0,135.0,20250331.0,0.05828878553521328,0.03801842370072372,0.049107142857142856,0.08767330959449762,233.0,0.04858410160083147,503.0,0.07018145708067919,160.0,11,59.0,833.0,0.07343249477180569,0.9312266233115473
Alexander Sarkissian,1.0,4.0,2.0,74.0,14.0,20210719.0,0.07498368365746078,0.03432885467539649,0.05405405405405406,0.0833274366525675,74.0,,,,,1,8.0,76.0,0.08307198750763951,1.0534688581521543
Alexander Shevchenko,119.0,592.0,320.0,9346.0,1428.0,20260115.0,0.06397930084687424,0.034298366213435044,0.06334260646265782,0.07244295472878193,5653.0,0.04801752105649015,3221.0,0.085208275189427,472.0,127,716.0,9732.0,0.07378032629822703,0.9356376130081007
Alexander Vasilev,2.0,1.0,11.0,148.0,22.0,20250912.0,0.05938369717816863,0.04611656408054368,0.006756756756756757,,,0.03991139369626063,148.0,,,2,3.0,143.0,0.06361374963837277,0.8067112176430196
Alexander Zgirovsky,1.0,1.0,2.0,54.0,7.0,20210918.0,0.07167900011814188,0.03584113902233026,0.018518518518518517,,,0.04817498622368023,54.0,,,1,2.0,38.0,0.07658051610419271,0.9711479317810647
Alexander Zverev,520.0,4738.0,1709.0,40966.0,6866.0,20260819.0,0.11530102659318368,0.04165913738616588,0.1156568861983108,0.12493271628046612,23793.0,0.08596565771367962,13069.0,0.14482717938836154,4104.0,485,2463.0,40971.0,0.060296881053241075,0.7646486901189478
Alexandr Cozbinov,3.0,4.0,5.0,237.0,34.0,20200103.0,0.05579633603396611,0.030254124201158455,0.016877637130801686,0.062005031355285706,237.0,,,,,3,17.0,220.0,0.07829397750586518,0.9928770161627486
Alexandre Muller,119.0,464.0,265.0,9649.0,1469.0,20260113.0,0.04931259489040068,0.0277910117540191,0.04808788475489688,0.05778711592448089,5250.0,0.03866247945006344,3554.0,0.06369607708046614,845.0,126,913.0,9776.0,0.0928205843213086,1.1770946851246613
Alexandros Skorilas,1.0,3.0,5.0,66.0,10.0,20210918.0,0.07412503444986354,0.04135595947669085,0.045454545454545456,0.08261202783973605,66.0,,,,,1,2.0,74.0,0.07076427437476036,0.8973898610128828
Alexei Popyrin,269.0,2522.0,891.0,22703.0,3521.0,20260811.0,0.11052860087666695,0.03918416989638306,0.11108664053208828,0.11845720478095768,14445.0,0.08544323440777937,5661.0,0.11354741940780126,2597.0,248,1657.0,21106.0,0.07851493843827939,0.9956791094814528
Alexey Vatutin,5.0,4.0,13.0,376.0,57.0,20241014.0,0.045801889244376816,0.035144171541414866,0.010638297872340425,0.06437659694534614,198.0,0.03783986807188724,178.0,,,5,19.0,381.0,0.06471480928762664,0.8206741922420108
Alexis Galarneau,7.0,34.0,22.0,540.0,86.0,20250727.0,0.06972581495067703,0.03858710331504036,0.06296296296296296,0.07786557959404801,454.0,0.04911819700730622,86.0,,,9,75.0,762.0,0.09168869712016903,1.1627407740998181
Alexis Klegou,1.0,0.0,3.0,72.0,11.0,20220304.0,0.06682683485939916,0.036592959991817664,0.0,0.07520594274007839,72.0,,,,,1,4.0,56.0,0.07794356590709739,0.9884333075443262
Alibek Kachmazov,11.0,50.0,33.0,739.0,120.0,20250714.0,0.07159110276877648,0.041502964983439805,0.06765899864682003,0.07506339330405355,739.0,,,,,11,60.0,812.0,0.07552992248649869,0.9578249369663291
Aljaz Bedene,99.0,885.0,357.0,8410.0,1306.0,20220829.0,0.10403430942720049,0.04214209728900544,0.10523186682520809,0.1281423771564745,3935.0,0.07143230144641388,3434.0,0.10430368908062482,1041.0,99,719.0,8300.0,0.08626922598317659,1.0940143087561192
Altug Celikbilek,14.0,80.0,54.0,985.0,154.0,20240202.0,0.08053593216869055,0.04929377409107432,0.08121827411167512,0.08722326498886272,649.0,0.048420778388541225,93.0,0.09222646339841423,243.0,14,85.0,949.0,0.0863915982606645,1.0955661601960864
Alvaro Guillen Meza,4.0,6.0,15.0,261.0,43.0,20250912.0,0.056796166495667794,0.04428423164317388,0.022988505747126436,,,0.04065271368464572,261.0,,,4,7.0,320.0,0.053530925074495014,0.6788469158616282
Alvaro Lopez San Martin,1.0,4.0,3.0,63.0,8.0,20230522.0,0.07676515346357755,0.03730427022923961,0.06349206349206349,,,0.053718021048705884,63.0,,,1,3.0,45.0,0.07762306978345261,0.9843689689441788
Amir Omarkhanov,1.0,2.0,1.0,59.0,8.0,20251013.0,0.07307683236086364,0.03327206343385171,0.03389830508474576,0.08169325702247712,59.0,,,,,1,5.0,37.0,0.08362074611816113,1.060427883982302
Amir Weintraub,1.0,0.0,2.0,38.0,6.0,20190819.0,0.07201430605853061,0.03715040437474415,0.0,0.08104384697104337,38.0,,,,,1,6.0,29.0,0.08751110968213616,1.109763129045033
Amr Elsayed Abdou Ah Mohamed,2.0,5.0,3.0,115.0,20.0,20240202.0,0.07095585641482798,0.033537625468229006,0.043478260869565216,,,0.05023581309815694,115.0,,,2,3.0,126.0,0.06566970732630496,0.8327836334223566
Andrea Arnaboldi,2.0,10.0,5.0,183.0,30.0,20210105.0,0.0712560309667863,0.0330563929950908,0.0546448087431694,0.07590527322533805,94.0,,,0.09468633121713772,89.0,2,23.0,169.0,0.09585635510305168,1.2155924997912533
Andrea Basso,1.0,6.0,1.0,60.0,9.0,20190513.0,0.08161362185573133,0.03319973286116942,0.1,,,0.05841618205554527,60.0,,,1,7.0,66.0,0.08270872543698801,1.0488621875973656
Andrea Collarini,2.0,0.0,4.0,112.0,18.0,20240722.0,0.06160598838600861,0.03568725999245691,0.0,,,0.04076453856552895,112.0,,,2,6.0,97.0,0.0755377586592282,0.9579243105841432
Andrea Pellegrino,5.0,9.0,10.0,370.0,57.0,20250714.0,0.052652293576151185,0.03152191833264667,0.024324324324324326,,,0.038794082786429644,370.0,,,8,49.0,594.0,0.08102843667367848,1.0275537786142916
Andrea Vavassori,25.0,126.0,90.0,1984.0,296.0,20260114.0,0.06608316529095487,0.043738203488312886,0.06350806451612903,0.08154916194973791,489.0,0.05404228194907934,1337.0,0.0973147239519361,158.0,25,69.0,1816.0,0.04537105868846408,0.5753684102633888
Andreas Seppi,84.0,507.0,229.0,7371.0,1145.0,20220606.0,0.06930153983446614,0.0313050929244805,0.06878306878306878,0.07044172513030734,4959.0,0.0486933900715114,1076.0,0.08773134560206242,1336.0,84,666.0,7283.0,0.09079035091157574,1.151348489131253
Andrej Martin,33.0,70.0,83.0,2675.0,392.0,20220131.0,0.033021875139393954,0.03163313076947575,0.026168224299065422,0.06944106880835386,428.0,0.026018679163411718,2247.0,,,33,88.0,2583.0,0.040074510913052766,0.5082007848758565
Andrej Nedic,2.0,3.0,7.0,173.0,21.0,20250912.0,0.06028318683008099,0.03712369479256184,0.017341040462427744,0.07529559231589758,98.0,0.046045144727475416,75.0,,,2,7.0,139.0,0.07150698711249798,0.9068084961416926
Andres Andrade,5.0,12.0,11.0,299.0,48.0,20250912.0,0.06229222611392906,0.0361543306382517,0.04013377926421405,0.08520986647498356,87.0,0.04390758781952749,212.0,,,5,15.0,327.0,0.06401962318244347,0.8118582612115511
Andres Martin,4.0,14.0,3.0,210.0,36.0,20240722.0,0.07465945254694493,0.028314552649406452,0.06666666666666667,0.08114295897265081,210.0,,,,,5,25.0,247.0,0.0873914467598708,1.1082456360144197
Andrew Harris,3.0,11.0,9.0,234.0,38.0,20210201.0,0.06710136601519938,0.03670643078255195,0.04700854700854701,0.07333944002100473,234.0,,,,,3,32.0,232.0,0.10054156021145001,1.275007446078642
Andrey Kuznetsov,4.0,28.0,16.0,361.0,57.0,20230821.0,0.07824213673276795,0.039779076368118185,0.07756232686980609,0.10423838555962546,142.0,0.045026565017044946,219.0,,,4,29.0,359.0,0.07976583142771596,1.0115421801601348
Andrey Rublev,505.0,3879.0,1181.0,39755.0,6458.0,20260818.0,0.09738618518375386,0.02976645192668753,0.09757263237328638,0.10744280168690586,25786.0,0.0715510983423167,10793.0,0.10047584339071039,3176.0,476,3724.0,39463.0,0.09421123011448301,1.1947300165977985
Andy Murray,148.0,985.0,381.0,12429.0,1934.0,20240617.0,0.07923784130124222,0.030810809659064457,0.07925014079974253,0.0807547738644448,10169.0,0.04892635046508436,558.0,0.08530048333262624,1702.0,148,1160.0,12638.0,0.09138995751293423,1.1589523385229092
Anthony Susanto,2.0,2.0,8.0,101.0,15.0,20240203.0,0.06695063084558166,0.044454844543189494,0.019801980198019802,0.07484472050562274,101.0,,,,,2,13.0,95.0,0.08998437586593214,1.1411275995569523
Antoine Bellier,7.0,55.0,35.0,499.0,75.0,20230206.0,0.09626503454242093,0.05480742727045377,0.11022044088176353,0.09444922872325302,177.0,,,0.10291082543653787,322.0,7,46.0,464.0,0.08974799311763473,1.1381299360676462
Antoine Escoffier,1.0,8.0,7.0,73.0,11.0,20240129.0,0.08359887114933702,0.044972256059488236,0.1095890410958904,0.09196026421420084,73.0,,,,,1,0.0,68.0,0.06739800438811198,0.8547008547008547
Antoine Hoang,19.0,65.0,99.0,1889.0,282.0,20210920.0,0.04217661251797135,0.04948531110359892,0.03440974060349391,0.052819688302701444,1124.0,0.03477467257922098,459.0,0.06983231723113363,306.0,19,147.0,1752.0,0.08296573701377156,1.0521214534515881
Aqeel Khan,6.0,43.0,27.0,525.0,77.0,20240914.0,0.08058623357149883,0.04461824553095993,0.08190476190476191,0.0821147712542973,81.0,,,0.09158959237580609,444.0,6,70.0,458.0,0.11834762943314267,1.5008132799577187
Arda Azkara,1.0,5.0,1.0,75.0,20.0,20250912.0,0.07693108642870823,0.03215132024450092,0.06666666666666667,0.08525727362803578,75.0,,,,,1,12.0,74.0,0.09186132078826247,1.1649298833768738
Aristotelis Thanos,3.0,6.0,14.0,206.0,32.0,20240203.0,0.06195093408190827,0.046653262567884386,0.02912621359223301,0.07742015853230783,136.0,0.04440732711819324,70.0,,,3,6.0,221.0,0.060454534707949134,0.7666479587122691
Arjun Kadhe,3.0,18.0,6.0,288.0,37.0,20220131.0,0.07200910763609944,0.02946493766880514,0.0625,0.07775756536819331,288.0,,,,,3,33.0,209.0,0.10598073243618458,1.343983748738514
Artem Dubrivnyy,1.0,2.0,1.0,68.0,10.0,20191014.0,0.07167150866161626,0.03263221606012379,0.029411764705882353,0.08012223284896794,68.0,,,,,1,5.0,54.0,0.08048957280536655,1.0207202319389117
Arthur Cazaux,61.0,566.0,158.0,5430.0,836.0,20251103.0,0.10249438525791361,0.029549207052510795,0.10423572744014734,0.10676514342985576,3295.0,0.08313272058587749,1487.0,0.10429543508127896,648.0,63,383.0,5284.0,0.07293143315510844,0.9248724619986574
Arthur De Greef,1.0,9.0,1.0,47.0,8.0,20190201.0,0.09069858177547295,0.03416527319046518,0.19148936170212766,,,0.06682649607505778,47.0,,,1,3.0,50.0,0.07676059123030314,0.9734315359559103
Arthur Fery,6.0,22.0,11.0,595.0,87.0,20251013.0,0.053811322666971265,0.025398871473505464,0.03697478991596639,0.0739589841682781,107.0,,,0.06565497293376166,488.0,12,99.0,1126.0,0.08554539059871324,1.0848350648396232
Arthur Fils,139.0,851.0,450.0,10855.0,1710.0,20250727.0,0.07841335104874601,0.04125027784239342,0.07839705204974666,0.09243840398795411,6464.0,0.051424786139403406,3370.0,0.08254863896212551,1021.0,155,876.0,11940.0,0.07354475413724768,0.9326502288984266
Arthur Gea,1.0,5.0,1.0,71.0,11.0,20250210.0,0.07758442898861234,0.0324243675501867,0.07042253521126761,0.08598132690725477,71.0,,,,,5,18.0,404.0,0.061619733897557726,0.7814243122897478
Arthur Rinderknech,213.0,2119.0,567.0,17312.0,2719.0,20260106.0,0.121417246276741,0.03281796957521104,0.12240064695009242,0.12423514411244828,10390.0,0.10045247788238332,4178.0,0.13145725698638053,2744.0,228,1456.0,18322.0,0.07945423918671277,1.0075907552311416
Aslan Karatsev,157.0,800.0,703.0,12908.0,1989.0,20241014.0,0.062484390295584336,0.05389779659724511,0.061977068484660676,0.07305875698172834,8011.0,0.04300302546694647,3713.0,0.06521566664468456,1184.0,157,1003.0,12791.0,0.07842788765473706,0.9945751839309637
Attila Balazs,26.0,74.0,116.0,2046.0,308.0,20230828.0,0.04314892316174833,0.05325914845304086,0.03616813294232649,0.06118053285962763,360.0,0.04139432754523018,1602.0,0.08120168587847179,84.0,26,113.0,1879.0,0.06342354807092428,0.8042991960447607
August Holmgren,9.0,113.0,48.0,836.0,133.0,20250924.0,0.11694358094954402,0.05038177760205335,0.13516746411483255,0.0842142715831821,259.0,0.0950925247222137,156.0,0.12095202919023185,421.0,9,78.0,855.0,0.08728467414632383,1.1068916101068909
Aziz Dougaz,10.0,57.0,36.0,721.0,115.0,20250224.0,0.0789850723047604,0.044845563885939285,0.07905686546463246,0.10130000589255568,444.0,0.04116904541440299,277.0,,,10,24.0,703.0,0.05035563558806565,0.638579809103605
Aziz Ouakaa,4.0,13.0,11.0,283.0,40.0,20250912.0,0.06521561647677367,0.03700128421103651,0.045936395759717315,0.07575311797977193,227.0,0.04796369242445356,56.0,,,4,16.0,257.0,0.07236265761588495,0.9176595935477183
Beibit Zhukayev,11.0,110.0,31.0,686.0,111.0,20251013.0,0.13033357831826556,0.04168681134082683,0.16034985422740525,0.13189288362418958,597.0,,,0.10695626986744447,89.0,11,52.0,692.0,0.07650390664252418,0.9701764167790892
Ben Patael,1.0,3.0,2.0,100.0,14.0,20200306.0,0.06908453210727282,0.03254375423227587,0.03,,,0.04774288749110165,100.0,,,1,3.0,93.0,0.07006544838465803,0.8885277711565103
Ben Shelton,189.0,1854.0,680.0,16249.0,2586.0,20260116.0,0.11325258370194224,0.04170051517305171,0.11409932918948859,0.11692964291680986,11124.0,0.07673739576637849,2778.0,0.1300697546287515,2347.0,202,1193.0,17198.0,0.0695841724090031,0.8824245194137655
Benedict Badza,1.0,11.0,4.0,82.0,11.0,20240203.0,0.08826196276688052,0.03790845874717414,0.13414634146341464,0.0964672302350975,82.0,,,,,1,2.0,83.0,0.06944568541125551,0.8806683108076737
Benjamin Balleret,2.0,7.0,3.0,107.0,18.0,20240914.0,0.0760202486265018,0.034066818769502835,0.06542056074766354,,,0.05497326182554403,107.0,,,2,8.0,105.0,0.07830151693789389,0.992972626693912
Benjamin Bonzi,133.0,843.0,307.0,11167.0,1743.0,20251013.0,0.0756066625792026,0.02777486618104417,0.07549028387212323,0.07945420666343236,7850.0,0.046517439780598635,1489.0,0.08720898382638256,1828.0,141,1177.0,11786.0,0.09917464845344136,1.257673095329279
Benjamin Hassan,14.0,45.0,34.0,946.0,144.0,20250526.0,0.056866468093340575,0.03586320736711585,0.04756871035940803,0.07403510964043326,147.0,0.05076851021313663,799.0,,,14,44.0,897.0,0.05824384429732954,0.73861331583835
Benjamin Lock,3.0,9.0,4.0,251.0,39.0,20240203.0,0.06227690638039387,0.028067399563959965,0.035856573705179286,0.07656310880685793,142.0,0.04689871069852814,109.0,,,3,20.0,272.0,0.07669980067505418,0.972660626787297
Benoit Paire,164.0,1466.0,1163.0,13916.0,2080.0,20240715.0,0.10460619349354823,0.08223469384717363,0.10534636389767174,0.11755865432666392,7949.0,0.08156550850999446,4858.0,0.09960345657069607,1109.0,164,756.0,13526.0,0.056551936381849514,0.7171575597731009
Bernabe Zapata Miralles,95.0,188.0,203.0,7467.0,1142.0,20240304.0,0.027906732687636507,0.027618136153061898,0.02517744743538235,0.035857743645942255,2319.0,0.027211026775660625,4483.0,0.04910949855885478,665.0,95,417.0,7151.0,0.05940170388738398,0.7532965930396208
Bernard Tomic,28.0,241.0,58.0,2176.0,309.0,20251013.0,0.10580056912020047,0.02805585291775541,0.11075367647058823,0.1142195656198951,1154.0,0.05546916419591813,445.0,0.11392181777398193,577.0,30,264.0,1996.0,0.12334819117430568,1.5642273889207177
Billy Harris,31.0,181.0,67.0,2502.0,380.0,20260105.0,0.07323992627623584,0.028005471094465172,0.07234212629896083,0.07773781162555958,1060.0,0.043568613038945866,102.0,0.08063311262366687,1340.0,33,229.0,2576.0,0.08754780445350686,1.1102284700108127
Bjorn Fratangelo,18.0,94.0,49.0,1443.0,220.0,20230731.0,0.06811842976323192,0.03433091541841451,0.06514206514206514,0.07299323619882017,1196.0,0.052351535928208376,247.0,,,18,167.0,1379.0,0.11160329738821609,1.4152857273911643
Blaise Bicknell,4.0,10.0,15.0,276.0,40.0,20240203.0,0.06145305629236156,0.04330159336706795,0.036231884057971016,0.08413385874916247,117.0,0.040914926199554245,159.0,,,4,3.0,253.0,0.05289780406376173,0.6708180569374572
Blake Mott,1.0,7.0,1.0,66.0,9.0,20210201.0,0.08270872543698801,0.03277226848956638,0.10606060606060606,0.0911957188268605,66.0,,,,,1,7.0,52.0,0.08527050011866462,1.081349069514098
Blaz Kavcic,1.0,15.0,3.0,83.0,14.0,20200306.0,0.09636079928289112,0.03575957995059614,0.18072289156626506,,,,,0.11035531255730921,83.0,1,18.0,115.0,0.09619857486142992,1.2199323244290432
Blaz Rola,3.0,19.0,2.0,233.0,38.0,20220304.0,0.07984560198046826,0.025705967008116802,0.0815450643776824,0.09801146469893611,54.0,0.05331855569179762,179.0,,,3,23.0,217.0,0.08839913460881103,1.1210245257394216
Bor Artnak,2.0,2.0,6.0,159.0,21.0,20220304.0,0.06000405376321361,0.036264538669298636,0.012578616352201259,,,0.040914926199554245,159.0,,,2,3.0,135.0,0.06456498327782506,0.8187741891217936
Boris Arias,1.0,8.0,3.0,53.0,10.0,20240203.0,0.08728977053782871,0.03812776405328463,0.1509433962264151,,,0.06373387140298195,53.0,,,1,4.0,70.0,0.0756218426673115,0.9589906132770484
Borna Coric,192.0,1237.0,429.0,15385.0,2429.0,20250824.0,0.08036377992104127,0.02808184207260931,0.08040298992525187,0.08934532959407081,10037.0,0.05521732995753911,4415.0,0.10000121227695451,933.0,192,1397.0,15530.0,0.08967622511322262,1.1372198175074886
Borna Gojo,41.0,458.0,141.0,3541.0,562.0,20250519.0,0.12421777874997118,0.039399106093919806,0.1293419937870658,0.13247484295800768,2593.0,0.08278485492630962,746.0,0.10182992685245905,202.0,41,273.0,3635.0,0.07547515887326801,0.9571304578425077
Botic Van De Zandschulp,1.0,8.0,6.0,57.0,9.0,20260108.0,0.08652574628804466,0.04435859325194297,0.14035087719298245,0.09517987959150327,57.0,,,,,17,121.0,1429.0,0.0834020044033004,1.057653933442556
Botic van de Zandschulp,220.0,1303.0,873.0,17811.0,2741.0,20260106.0,0.07328220669121062,0.04872175482489363,0.07315703778563809,0.07995102974315747,11501.0,0.04662899242002813,4251.0,0.0932499454921433,2059.0,220,1129.0,18091.0,0.06276254751249995,0.7959167855064649
